Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEA1JT,2024.12,30549,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Information Media and Telecommunications,Trend,,
BDCQ.SEA1KA,2011.06,54474,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2011.09,55328,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2011.12,55558,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2012.03,55426,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2012.06,55659,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2012.09,55970,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2012.12,56287,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2013.03,56108,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2013.06,56178,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2013.09,55996,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2013.12,56622,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2014.03,56239,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2014.06,56788,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2014.09,57912,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2014.12,58061,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2015.03,58796,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2015.06,59270,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2015.09,59590,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2015.12,60207,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2016.03,59934,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2016.06,60359,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2016.09,59582,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2016.12,58984,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2017.03,60879,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2017.06,61414,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2017.09,61746,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2017.12,60329,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2018.03,60262,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2018.06,60530,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2018.09,59986,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2018.12,60163,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2019.03,61235,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2019.06,60928,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2019.09,60800,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2019.12,59652,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2020.03,59916,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2020.06,61015,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2020.09,61378,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2020.12,62822,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2021.03,62958,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2021.06,62938,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2021.09,64205,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2021.12,65722,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2022.03,66107,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2022.06,66846,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2022.09,67296,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2022.12,68235,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2023.03,68629,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2023.06,69738,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2023.09,70027,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2023.12,70654,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2024.03,70476,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2024.06,71001,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2024.09,70572,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KA,2024.12,70669,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Actual,,
BDCQ.SEA1KS,2011.06,54474,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2011.09,55328,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2011.12,55558,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2012.03,55426,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2012.06,55659,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2012.09,55970,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2012.12,56287,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2013.03,56108,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2013.06,56178,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2013.09,55996,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2013.12,56622,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2014.03,56239,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2014.06,56788,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2014.09,57912,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2014.12,58061,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2015.03,58796,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2015.06,59270,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2015.09,59590,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2015.12,60207,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.03,59934,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.06,60359,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.09,59582,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2016.12,58984,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.03,60879,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.06,61414,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.09,61746,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2017.12,60329,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.03,60262,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.06,60530,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.09,59986,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2018.12,60163,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.03,61235,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.06,60928,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.09,60800,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2019.12,59652,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.03,59916,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.06,61015,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.09,61378,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2020.12,62822,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.03,62958,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.06,62938,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.09,64205,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2021.12,65722,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2022.03,66107,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2022.06,66846,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2022.09,67296,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2022.12,68235,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2023.03,68629,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2023.06,69738,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2023.09,70027,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2023.12,70654,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2024.03,70476,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2024.06,71001,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2024.09,70572,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KS,2024.12,70669,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Seasonally adjusted,,
BDCQ.SEA1KT,2011.06,54589,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2011.09,55204,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2011.12,55524,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.03,55500,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.06,55643,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.09,56002,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2012.12,56195,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.03,56200,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.06,56064,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.09,56208,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2013.12,56346,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.03,56408,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.06,56876,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.09,57684,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2014.12,58238,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.03,58725,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.06,59244,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.09,59710,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2015.12,60003,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.03,60190,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.06,60117,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.09,59517,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2016.12,59444,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.03,60515,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.06,61612,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.09,61405,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2017.12,60631,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.03,60271,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.06,60333,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.09,60086,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2018.12,60342,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.03,60953,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.06,61130,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.09,60534,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2019.12,59873,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.03,59989,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.06,60766,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.09,61687,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2020.12,62549,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.03,62989,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.06,63219,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.09,64282,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2021.12,65498,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2022.03,66263,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2022.06,66742,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2022.09,67429,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2022.12,68066,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2023.03,68834,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2023.06,69540,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2023.09,70196,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2023.12,70460,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2024.03,70708,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2024.06,70770,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2024.09,70703,,R,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1KT,2024.12,70649,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,Financial and Insurance Services,Trend,,
BDCQ.SEA1LA,2011.06,23716,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2011.09,23551,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2011.12,24172,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.03,24373,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.06,24280,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.09,23946,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2012.12,24645,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.03,24631,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.06,24643,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.09,24536,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2013.12,25263,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.03,25608,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.06,25299,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.09,25368,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2014.12,27418,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
BDCQ.SEA1LA,2015.03,27304,,F,Number,0,Business Data Collection - BDC,Industry by employment variable,Filled jobs,"Rental, Hiring and Real Estate Services",Actual,,
